Datetime,Open,High,Low,Close,Volume,Manual_Support,vol_ma5,min10,shadow_low,shadow_recover,range_pct,max5,is_high_altitude,is_local_top,AI_Support,Support_Level_ID,Segment_ID,Segment_Center,Segment_Start,Segment_End,AI_Pressure,volatility,upper_shadow,vol_ratio,body_len,total_len,body_pct,is_shadow,is_flat_top,is_multi_flat,is_solid_black,is_big_drop,is_breakdown,is_range_high,is_vol_shrink,is_stalled,is_exhaustion,is_vol_huge,is_high_pos,is_bottom_reversal,is_churn,prev_close,prev2_close,prev_high,roll_mean_3,is_turn_down,is_turn_weak,is_not_expand_vol,is_low_vol,SIGNAL_FLAG,Pressure_Band_ID,Pressure_Level_ID,Band_Low,Band_High,Band_Center
2019-12-30,5.941884393688347,5.9707536697387695,5.826157991152776,5.875186443328857,442920000,0,,5.826157991152776,0.800344815743587,0.3390727324388921,0.0248183586474566,,False,False,0,,,,,,0,0.024818358647456632,0.19965517734057706,1.0,0.06669795035948933,0.14459567858599343,0.011225050157339465,True,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,False,False,True,True,False,0,,,,
2020-01-06,5.781858699107725,6.185781859126946,5.7557269623863725,6.080507755279541,1426008000,0,,5.7557269623863725,0.0607637230935954,0.7552077527764592,0.0747177375640402,,False,False,1,3.0,1.0,5.7557269623863725,2020-01-06,2020-01-06,0,0.07471773756404029,0.24479224489825616,1.526017053626464,0.2986490561718158,0.4300548967405735,0.05165277666959442,True,False,False,False,False,False,False,False,True,False,True,False,True,False,5.875186443328857,,5.9707536697387695,,False,False,False,True,False,0,,,,
2020-01-13,6.16363259678268,6.296282606868379,6.085734091320788,6.203950881958008,1480016000,0,,5.7557269623863725,0.3699788853382128,0.5614705464357846,0.0345970613164432,,False,True,0,,,,,,0,0.03459706131644326,0.4385294488147162,1.3258053882059537,0.04031828517532787,0.21054851554759146,0.006541318700571489,True,False,False,False,False,False,False,False,True,False,True,True,False,True,6.080507755279541,5.875186443328857,6.185781859126946,6.053215026855469,False,False,False,True,True,0,,,,
2020-01-20,6.167364444571707,6.458300831398263,6.136503842710471,6.233815670013428,1075184000,0,,5.7557269623863725,0.0959008407480041,0.3024012977789794,0.0524397925730322,,False,True,1,4.0,1.0,6.136503842710471,2020-01-20,2020-01-20,0,0.052439792573032225,0.6975986991134713,0.9721093060598608,0.0664512254417211,0.32179698868779205,0.010774655207774276,True,False,False,False,False,False,False,False,True,False,False,True,False,False,6.203950881958008,6.080507755279541,6.296282606868379,6.172758102416992,False,True,True,True,False,0,,,,
2020-01-27,5.929192787115326,6.20370064856638,5.779619081655654,5.884146213531494,1701284000,0,1225082400.0,5.7557269623863725,0.3527003217719646,0.2464788375283603,0.0733753489366406,6.458300831398263,False,False,0,,,,,,0,0.07337534893664066,0.6472996758699984,1.388709853312724,0.04504657358383213,0.4240815669107256,0.0075974209632928445,True,False,False,False,True,True,False,False,True,False,True,False,False,False,6.233815670013428,6.203950881958008,6.458300831398263,6.1073042551676435,True,True,False,True,True,0,,,,
2020-02-03,5.86597757728614,6.327640056610107,5.859755803690975,6.261440753936768,1143364000,0,1365171200.0,5.7557269623863725,0.0132976768144033,0.8585135038872637,0.0798470565180501,6.458300831398263,False,True,0,,,,,,1,0.07984705651805012,0.1414864939754555,0.8375242606934573,0.3954631766506278,0.4678842529191325,0.06741641463385377,True,False,False,False,False,False,False,True,True,True,False,True,False,False,5.884146213531494,6.233815670013428,6.20370064856638,6.1264675458272295,False,False,True,True,True,1,1.0,6.145489126542694,8.882559561633386,7.51402434408804
2020-02-10,6.284088443035795,7.341059519682939,6.279110833313493,7.212142467498779,3112748000,0,1702519200.0,5.7557269623863725,0.004687241277761,0.8786033122716125,0.1691240550439416,7.341059519682939,True,True,0,,,,,,1,0.16912405504394168,0.1213966867867224,1.8283188818076177,0.928054024462984,1.0619486863694458,0.14768315766526116,True,False,False,False,False,False,True,False,True,False,True,True,False,True,6.261440753936768,5.884146213531494,6.327640056610107,6.452576478322347,False,False,False,True,True,1,1.0,6.145489126542694,8.882559561633386,7.51402434408804
2020-02-17,7.108858240876231,7.872405915479174,7.089446230395402,7.318659782409668,2892728000,0,1985061600.0,5.7557269623863725,0.0247931162049021,0.2927526871284424,0.1104401753717318,7.872405915479174,False,True,0,,,,,,1,0.11044017537173188,0.7072473115943526,1.457248480349426,0.20980154153343733,0.7829596850837719,0.029512691686205957,True,False,False,False,False,False,True,False,True,False,True,True,False,True,7.212142467498779,6.261440753936768,7.341059519682939,6.930747667948405,False,True,False,True,True,1,1.0,6.145489126542694,8.882559561633386,7.51402434408804
2020-02-24,6.724347196251177,7.015033220439057,6.021143174384864,6.725381851196289,4699812000,0,2709987200.0,5.7557269623863725,0.7075269784123009,0.7085679939131391,0.1650666687544204,7.872405915479174,False,False,0,,,,,,1,0.16506666875442047,0.29143200508071343,1.7342561618003214,0.0010346549451121234,0.9938900460541928,0.00015386697247504955,True,False,False,False,True,True,False,False,True,False,True,False,False,False,7.318659782409668,7.212142467498779,7.872405915479174,7.085394700368245,True,True,False,True,True,1,1.0,6.145489126542694,8.882559561633386,7.51402434408804
2020-03-02,6.895462873247763,7.094432920137592,6.424810967870418,6.625026226043701,3196684000,0,3009067200.0,5.7557269623863725,0.7028621195601072,0.2989974525124305,0.1042243819330459,7.872405915479174,False,False,0,,,,,,0,0.10422438193304599,0.2971378789465129,1.062350485226784,0.270436647204062,0.6696219522671738,0.03921950594702671,True,False,False,False,False,False,False,False,True,False,False,False,False,False,6.725381851196289,7.318659782409668,7.015033220439057,6.889689286549886,False,True,True,True,False,0,,,,
2020-03-09,5.9740769221666445,6.501508712768555,5.373930181177816,5.997486591339111,3146148000,0,3409624000.0,5.373930181177816,0.532243851441481,0.5530048614251319,0.2098238148553282,7.872405915479174,False,False,0,2.0,1.0,5.373930181177816,2020-03-09,2020-03-09,1,0.2098238148553282,0.44699513768801175,0.9227257902924193,0.023409669172466785,1.1275785315907383,0.003918541638070866,True,False,False,False,True,True,False,False,True,False,False,False,False,False,6.625026226043701,6.725381851196289,7.094432920137592,6.4492982228597,False,True,True,True,True,1,1.0,6.145489126542694,8.882559561633386,7.51402434408804
2020-03-16,5.289511138473872,5.735512301243073,4.499359291947831,5.123661518096924,4005020000,0,3588078400.0,4.499359291947831,0.6392022993474908,0.5050363676257072,0.2747397860030323,7.872405915479174,False,False,0,,,,,,0,0.2747397860030323,0.36079769984354776,1.1162019202256004,0.16584962037694861,1.2361530092952417,0.03135443257492507,True,False,False,False,True,True,False,False,True,False,False,False,False,False,5.997486591339111,6.625026226043701,6.501508712768555,5.915391445159912,False,True,True,True,True,0,,,,
2020-03-23,5.122665029285088,6.5523092762191855,4.943617068293397,6.29357385635376,3873888000,0,3784310400.0,4.499359291947831,0.1113003220866286,0.8391641238579768,0.3254079321632657,7.094432920137592,False,False,1,1.0,1.0,4.943617068293397,2020-03-23,2020-03-23,0,0.3254079321632657,0.16083587552040018,1.0236707855676954,1.170908827068672,1.6086922079257882,0.2285741543017714,True,False,False,False,False,False,False,False,True,False,False,False,False,False,5.123661518096924,5.997486591339111,5.735512301243073,5.804907321929932,False,False,True,True,False,0,,,,
2020-03-30,6.359066374433606,6.858110320495774,5.93647398835557,6.073935031890869,3548100000,0,3553968000.0,4.499359291947831,0.4585240087466792,0.1491488980983866,0.1552497886443618,7.094432920137592,False,False,0,,,,,,1,0.1552497886443618,0.5414759901682942,0.998348887778393,0.2851313425427371,0.9216363321402037,0.04483855423246699,True,False,False,False,False,False,False,False,True,False,False,False,False,False,6.29357385635376,5.123661518096924,6.5523092762191855,5.8303901354471845,True,True,True,True,True,1,1.0,6.145489126542694,8.882559561633386,7.51402434408804
2020-04-06,6.356079847282345,6.929082636686835,6.298555158470022,6.548075675964356,2580412000,0,3430713600.0,4.499359291947831,0.0912326436331924,0.3957329786867768,0.1001066851448939,6.929082636686835,False,False,0,,,,,,0,0.10010668514489392,0.6042670197272495,0.7521502232072068,0.19199582868201137,0.6305274782168127,0.030206642028560413,True,False,False,False,False,False,False,True,True,False,False,False,False,False,6.073935031890869,6.29357385635376,6.858110320495774,6.305194854736328,False,True,True,True,False,0,,,,
2020-04-13,6.488311394390533,7.445805794447285,6.399908111031606,7.279458045959473,2580244000,0,3317532800.0,4.499359291947831,0.0845238350521026,0.8409521772861106,0.1634238593909539,7.445805794447285,False,True,0,,,,,,1,0.16342385939095397,0.1590478217577728,0.7777599063979111,0.7911466515689396,1.0458976834156788,0.12193413715176972,True,False,False,False,False,False,False,True,True,True,False,True,False,False,6.548075675964356,6.073935031890869,6.929082636686835,6.633822917938232,False,False,True,True,True,1,1.0,6.145489126542694,8.882559561633386,7.51402434408804
2020-04-20,7.152955099952114,7.308843758155547,6.651670181611287,7.211474895477295,2444392000,0,3005407200.0,4.499359291947831,0.7627892165324704,0.851836916447399,0.0987982805073881,7.445805794447285,False,True,1,5.0,1.0,6.651670181611287,2020-04-20,2020-04-20,0,0.09879828050738815,0.14816308203093298,0.8133313848452882,0.05851979552518127,0.6571735765442597,0.008181205487700018,True,False,False,False,False,False,False,True,True,True,False,True,False,False,7.279458045959473,6.548075675964356,7.445805794447285,7.013002872467041,True,True,True,True,True,0,,,,
2020-04-27,7.345949140962652,7.57529872664852,6.993579026001482,7.041889667510986,2019464000,0,2634522400.0,4.499359291947831,0.6057386641083249,0.083047972026254,0.0831791130694424,7.57529872664852,False,True,0,,,,,,1,0.08317911306944248,0.3942613341726342,0.7665389370004977,0.30405947345166595,0.5817197006470378,0.04139144820847874,True,False,False,False,False,False,True,True,True,True,False,True,False,False,7.211474895477295,7.279458045959473,7.308843758155547,7.177607536315918,False,True,True,True,True,1,1.0,6.145489126542694,8.882559561633386,7.51402434408804
2020-05-04,6.994575294874223,7.788213639441063,6.994575294874223,7.781988143920898,1722864000,0,2269475200.0,4.499359291947831,0.0,0.9921557513508024,0.1134648368193234,7.788213639441063,True,True,0,,,,,,0,0.11346483681932343,0.007844247389177912,0.7591464317389324,0.7874128490466754,0.7936383445668396,0.11257479056821847,False,False,False,False,False,False,True,True,False,False,False,True,False,False,7.041889667510986,7.211474895477295,7.57529872664852,7.345117568969727,False,False,True,True,False,0,,,,
